ntw	ntwType	slice	measure	measure_short	orig	maxe	anan	bara	dreh	hala	cimi	musm
"BR02"	"PAY"	"br02_20120118.xlsx"	"True Negatives"	"trueneg"	100	8.0064605	99.284725	8.0064605	8.0064605	93.804799	92.368482	94.825796
"BR02"	"PAY"	"br02_20120118.xlsx"	"False Positives"	"falsepos"	0	91.993539	.71527457	91.993539	91.993539	6.1952007	7.6315182	5.174204
"BR02"	"PAY"	"br02_20120118.xlsx"	"False Negatives"	"falseneg"	0	0	90.363128	0	0	76.955307	46.22905	69.622905
"BR02"	"PAY"	"br02_20120118.xlsx"	"Accuracy"	"accuracy"	100	21.049505	86.574257	21.049505	21.049505	83.772277	86.940594	85.643564
"BR02"	"PAY"	"br02_20120118.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	.96	1	1	.4
"BR02"	"PAY"	"br02_20120118.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.76
"BR02"	"PAY"	"br02_20120118.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.9934739	.96900559	.99341864	.986929	.95412064	.98095938	.87899215
"BR02"	"PAY"	"br02_20120118.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120118.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120118.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR02"	"PAY"	"br02_20120117.xlsx"	"# of links"	"links"	1474	9999	201	9999	9999	689	1479.5	688.5
"BR02"	"PAY"	"br02_20120117.xlsx"	"Density"	"density"	14.307901	97.058824	1.9510775	97.058824	97.058824	6.6880217	14.361289	6.6831683
"BR02"	"PAY"	"br02_20120117.xlsx"	"Avg Degree"	"deg_ave"	14.45098	98.029412	1.9705882	98.029412	98.029412	6.754902	14.504902	6.75
"BR02"	"PAY"	"br02_20120117.xlsx"	"Med Degree"	"deg_med"	8.5	98	1	98	98	7	7.5	4
"BR02"	"PAY"	"br02_20120117.xlsx"	"Assortativity"	"assort"	-.50067121	-.02970297	-.53156455	-.02970297	-.02970297	-.28892688	-.51618409	-.52539975
"BR02"	"PAY"	"br02_20120117.xlsx"	"Clustering"	"clust"	18.885931	13.178638	.19986111	13.178638	13.178638	12.219432	12.849317	8.1850657
"BR02"	"PAY"	"br02_20120117.xlsx"	"Lender Dep"	"dep_lend"	62.15439	31.125329	97.893972	30.255993	44.387904	62.153566	38.183474	58.896755
"BR02"	"PAY"	"br02_20120117.xlsx"	"Borrower Dep"	"dep_borr"	67.42117	30.085128	97.486896	29.38011	42.020447	83.938335	34.167412	65.985085
"BR02"	"PAY"	"br02_20120117.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.51021521	.20954565	.96606326	.19874966	.28390241	.49551432	.23763197	.39217166
"BR02"	"PAY"	"br02_20120117.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.45949318	.20756284	1	.19594483	.27940728	.43167636	.18397777	.32782703
"BR02"	"PAY"	"br02_20120117.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.55897479	.19313059	.93546311	.1849833	.25643809	.75570118	.22380033	.44258
"BR02"	"PAY"	"br02_20120117.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.47163231	.19700438	1	.18731748	.25184035	.90267379	.1760568	.40862444
"BR02"	"PAY"	"br02_20120117.xlsx"	"Core Size (% banks)"	"core"	21.568627	96.078431	5.8823529	96.078431	96.078431	11.764706	20.588235	13.72549
"BR02"	"PAY"	"br02_20120117.xlsx"	"Error score(% links)"	"error"	12.822252	.030003	23.383085	.030003	.030003	49.927431	11.412126	27.978877
"BR02"	"PAY"	"br02_20120117.xlsx"	"Hamming"	"hamming"	0	8525	1389	8525	8525	1595	1307.5	1372.5
"BR02"	"PAY"	"br02_20120117.xlsx"	"Jaccard"	"jaccard"	0	.85258526	.90665796	.85258526	.85258526	.84885577	.61387451	.77667873
"BR02"	"PAY"	"br02_20120117.xlsx"	"Cosine"	"cosine"	0	.0510422	.20240837	.05089468	.0982422	.45216402	.06666883	.47122581
"BR02"	"PAY"	"br02_20120117.xlsx"	"Jensen"	"jensen"	0	.27044604	.66237312	.26934664	.43636022	1.0453411	.30255524	.66070756
"BR02"	"PAY"	"br02_20120117.xlsx"	"True Positives"	"truepos"	100	100	9.7014925	100	100	19.2673	56.037992	26.865672
"BR02"	"PAY"	"br02_20120117.xlsx"	"True Negatives"	"trueneg"	100	3.432261	99.343	3.432261	3.432261	95.412324	92.569098	96.65836
"BR02"	"PAY"	"br02_20120117.xlsx"	"False Positives"	"falsepos"	0	96.567739	.65700045	96.567739	96.567739	4.5876756	7.4309017	3.3416402
"BR02"	"PAY"	"br02_20120117.xlsx"	"False Negatives"	"falseneg"	0	0	90.298507	0	0	80.7327	43.962008	73.134328
"BR02"	"PAY"	"br02_20120117.xlsx"	"Accuracy"	"accuracy"	100	17.249078	86.517181	17.249078	17.249078	84.517569	87.30829	86.677344
"BR02"	"PAY"	"br02_20120117.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	.82	1	1	.56
"BR02"	"PAY"	"br02_20120117.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.88
"BR02"	"PAY"	"br02_20120117.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99717513	.99237615	.99721549	.99305926	.88639077	.99666049	.87603271
"BR02"	"PAY"	"br02_20120117.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120117.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120117.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR02"	"PAY"	"br02_20120116.xlsx"	"# of links"	"links"	1456	9501	199	9501	9501	630	1461.5	613
"BR02"	"PAY"	"br02_20120116.xlsx"	"Density"	"density"	14.133178	92.224811	1.9316638	92.224811	92.224811	6.1153174	14.186566	5.9503009
"BR02"	"PAY"	"br02_20120116.xlsx"	"Avg Degree"	"deg_ave"	14.27451	93.147059	1.9509804	93.147059	93.147059	6.1764706	14.328431	6.0098039
"BR02"	"PAY"	"br02_20120116.xlsx"	"Med Degree"	"deg_med"	9	94	1	94	94	6	8.5	3
"BR02"	"PAY"	"br02_20120116.xlsx"	"Assortativity"	"assort"	-.50324113	-.06930693	-.55582779	-.06930693	-.06930693	-.30342833	-.51318515	-.53174037
"BR02"	"PAY"	"br02_20120116.xlsx"	"Clustering"	"clust"	19.933511	28.07849	.22067045	28.07849	28.07849	13.224102	14.954339	7.6781255
"BR02"	"PAY"	"br02_20120116.xlsx"	"Lender Dep"	"dep_lend"	60.020488	37.293538	97.428574	36.609363	45.952253	62.765682	39.383255	61.537233
"BR02"	"PAY"	"br02_20120116.xlsx"	"Borrower Dep"	"dep_borr"	64.550618	38.879946	97.705762	37.9419	44.465957	82.256596	38.107141	66.032359
"BR02"	"PAY"	"br02_20120116.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.48827007	.2243542	.95714678	.21698333	.30137018	.50537215	.25905629	.40428478
"BR02"	"PAY"	"br02_20120116.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.37488362	.22443592	1	.21612845	.29095971	.4862845	.19730732	.34685652
"BR02"	"PAY"	"br02_20120116.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.49289449	.20167439	.90302777	.19295674	.26238455	.7120817	.22218395	.43819968
"BR02"	"PAY"	"br02_20120116.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.42668957	.21465494	1	.2041634	.25823093	.8542028	.17821025	.40492211
"BR02"	"PAY"	"br02_20120116.xlsx"	"Core Size (% banks)"	"core"	20.588235	92.156863	4.9019608	92.156863	92.156863	9.8039216	20.588235	12.745098
"BR02"	"PAY"	"br02_20120116.xlsx"	"Error score(% links)"	"error"	12.293956	.07367646	15.577889	.07367646	.07367646	45.873016	11.255786	28.035564
"BR02"	"PAY"	"br02_20120116.xlsx"	"Hamming"	"hamming"	0	8045	1349	8045	8045	1524	1226	1307
"BR02"	"PAY"	"br02_20120116.xlsx"	"Jaccard"	"jaccard"	0	.84675297	.89813582	.84675297	.84675297	.84432133	.59174752	.77508154
"BR02"	"PAY"	"br02_20120116.xlsx"	"Cosine"	"cosine"	0	.03636644	.30465464	.03642422	.09339488	.25568811	.04237657	.35048742
"BR02"	"PAY"	"br02_20120116.xlsx"	"Jensen"	"jensen"	0	.20061307	2.3411551	.20028559	.35500583	.65616721	.24574025	.60867157
"BR02"	"PAY"	"br02_20120116.xlsx"	"True Positives"	"truepos"	100	100	10.508242	100	100	19.299451	58.173077	26.098901
"BR02"	"PAY"	"br02_20120116.xlsx"	"True Negatives"	"trueneg"	100	9.0549401	99.479991	9.0549401	9.0549401	96.054714	93.019444	97.377346
"BR02"	"PAY"	"br02_20120116.xlsx"	"False Positives"	"falsepos"	0	90.94506	.52000904	90.94506	90.94506	3.945286	6.9805562	2.6226543
"BR02"	"PAY"	"br02_20120116.xlsx"	"False Negatives"	"falseneg"	0	0	89.491758	0	0	80.700549	41.826923	73.901099
"BR02"	"PAY"	"br02_20120116.xlsx"	"Accuracy"	"accuracy"	100	21.908367	86.905455	21.908367	21.908367	85.206756	88.099398	87.313143
"BR02"	"PAY"	"br02_20120116.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	0	1	.86	0	0	.14
"BR02"	"PAY"	"br02_20120116.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.84
"BR02"	"PAY"	"br02_20120116.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99587775	.97107014	.99582433	.9924216	.92468996	.9824553	.85279457
"BR02"	"PAY"	"br02_20120116.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120116.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR02"	"PAY"	"br02_20120116.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR01"	"IB"	"br01_201212.xlsx"	"# of links"	"links"	446	7191	170	7191	7191	729	446.5	1815.5
"BR01"	"IB"	"br01_201212.xlsx"	"Density"	"density"	3.8594669	62.227414	1.4710973	62.227414	62.227414	6.3084112	3.8637937	15.710453
"BR01"	"IB"	"br01_201212.xlsx"	"Avg Degree"	"deg_ave"	4.1296296	66.583333	1.5740741	66.583333	66.583333	6.75	4.1342593	16.810185
"BR01"	"IB"	"br01_201212.xlsx"	"Med Degree"	"deg_med"	2	77	1	77	77	7	1	14.5
"BR01"	"IB"	"br01_201212.xlsx"	"Assortativity"	"assort"	-.38008067	-.24041958	-.41819449	-.24041958	-.24041958	-.29396476	-.36615544	-.39005302
"BR01"	"IB"	"br01_201212.xlsx"	"Clustering"	"clust"	3.4498246	32.117028	.57499054	32.117028	32.117028	13.713804	4.9740218	9.1330633
"BR01"	"IB"	"br01_201212.xlsx"	"Lender Dep"	"dep_lend"	68.21299	17.514448	93.782328	16.884165	19.920842	61.154768	49.486797	34.203896
"BR01"	"IB"	"br01_201212.xlsx"	"Borrower Dep"	"dep_borr"	60.942599	16.460482	92.035509	17.894914	23.964476	79.297009	41.116302	44.031355
"BR01"	"IB"	"br01_201212.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.52643853	.05470117	.78946438	.05329221	.07356669	.4182472	.24200516	.2247424
"BR01"	"IB"	"br01_201212.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.50292861	.0630994	1	.05958821	.07397518	.41297329	.06665531	.14035008
"BR01"	"IB"	"br01_201212.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.37356684	.06725076	.64616859	.06900312	.08986158	.51791995	.21391548	.30545186
"BR01"	"IB"	"br01_201212.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.30015491	.09206375	1	.09317859	.11199306	.52547297	.11493441	.2287494
"BR01"	"IB"	"br01_201212.xlsx"	"Core Size (% banks)"	"core"	10.185185	58.333333	4.6296296	58.333333	58.333333	11.111111	10.185185	24.074074
"BR01"	"IB"	"br01_201212.xlsx"	"Error score(% links)"	"error"	42.600897	6.2578223	62.941176	6.2578223	6.2578223	49.108368	36.119473	36.651801
"BR01"	"IB"	"br01_201212.xlsx"	"Hamming"	"hamming"	0	6745	548	6745	6745	975	657.5	1934
"BR01"	"IB"	"br01_201212.xlsx"	"Jaccard"	"jaccard"	0	.93797803	.94158076	.93797803	.93797803	.90697674	.8497145	.92271212
"BR01"	"IB"	"br01_201212.xlsx"	"Cosine"	"cosine"	0	.49624307	.86402783	.52716126	.59204978	.91196786	.51508722	.80858512
"BR01"	"IB"	"br01_201212.xlsx"	"Jensen"	"jensen"	0	.67090963	.60607656	.68170759	.82626497	.26971687	.35475135	.21702488
"BR01"	"IB"	"br01_201212.xlsx"	"True Positives"	"truepos"	100	100	7.6233184	100	100	22.421525	26.008969	36.32287
"BR01"	"IB"	"br01_201212.xlsx"	"True Negatives"	"trueneg"	100	39.288929	98.775878	39.288929	39.288929	94.338434	97.016202	85.148515
"BR01"	"IB"	"br01_201212.xlsx"	"False Positives"	"falsepos"	0	60.711071	1.2241224	60.711071	60.711071	5.6615662	2.9837984	14.851485
"BR01"	"IB"	"br01_201212.xlsx"	"False Negatives"	"falseneg"	0	0	92.376682	0	0	77.578475	73.991031	63.67713
"BR01"	"IB"	"br01_201212.xlsx"	"Accuracy"	"accuracy"	100	41.632053	95.257875	41.632053	41.632053	91.562825	94.310315	83.264105
"BR01"	"IB"	"br01_201212.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	1	.86
"BR01"	"IB"	"br01_201212.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.98
"BR01"	"IB"	"br01_201212.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98035704	.93603893	.98005862	.97774368	.95376895	.97367162	.92970482
"BR01"	"IB"	"br01_201212.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201212.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201212.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR01"	"IB"	"br01_201211.xlsx"	"# of links"	"links"	463	7708	180	7708	7708	766	459.5	1857
"BR01"	"IB"	"br01_201211.xlsx"	"Density"	"density"	3.9330615	65.477404	1.529052	65.477404	65.477404	6.5069657	3.9033299	15.77472
"BR01"	"IB"	"br01_201211.xlsx"	"Avg Degree"	"deg_ave"	4.2477064	70.715596	1.6513761	70.715596	70.715596	7.0275229	4.2155963	17.036697
"BR01"	"IB"	"br01_201211.xlsx"	"Med Degree"	"deg_med"	2	80	1	80	80	7	1	15
"BR01"	"IB"	"br01_201211.xlsx"	"Assortativity"	"assort"	-.3815108	-.23027829	-.33983875	-.23027829	-.23027829	-.33650856	-.37197851	-.38361027
"BR01"	"IB"	"br01_201211.xlsx"	"Clustering"	"clust"	3.6302599	32.409484	.17100442	32.409484	32.409484	12.575296	5.0441748	9.2867606
"BR01"	"IB"	"br01_201211.xlsx"	"Lender Dep"	"dep_lend"	68.830133	20.362632	93.177974	19.810904	21.549326	61.209262	50.357043	36.455363
"BR01"	"IB"	"br01_201211.xlsx"	"Borrower Dep"	"dep_borr"	62.394342	19.281358	92.400046	21.304844	24.892582	78.675634	42.44777	44.411089
"BR01"	"IB"	"br01_201211.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.54602376	.06291834	.8033815	.06085978	.07970397	.43010345	.24669544	.23813892
"BR01"	"IB"	"br01_201211.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.51409513	.07098132	1	.06616573	.07887986	.42529004	.07780983	.15071435
"BR01"	"IB"	"br01_201211.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.39713951	.07090739	.66679331	.07497901	.09267138	.53069643	.21739359	.30776791
"BR01"	"IB"	"br01_201211.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.33943905	.09431373	1	.0964196	.11069338	.53597035	.12105643	.23323219
"BR01"	"IB"	"br01_201211.xlsx"	"Core Size (% banks)"	"core"	10.091743	62.385321	5.5045872	62.385321	62.385321	11.009174	10.091743	23.853211
"BR01"	"IB"	"br01_201211.xlsx"	"Error score(% links)"	"error"	41.900648	4.7223664	56.666667	4.7223664	4.7223664	55.221932	36.052516	37.095676
"BR01"	"IB"	"br01_201211.xlsx"	"Hamming"	"hamming"	0	7245	567	7245	7245	1129	680.5	1977
"BR01"	"IB"	"br01_201211.xlsx"	"Jaccard"	"jaccard"	0	.93993254	.93719008	.93993254	.93993254	.95759118	.84931483	.92058145
"BR01"	"IB"	"br01_201211.xlsx"	"Cosine"	"cosine"	0	.44117078	.52566923	.46958158	.45836445	.94862699	.46026237	.50647326
"BR01"	"IB"	"br01_201211.xlsx"	"Jensen"	"jensen"	0	.68026441	.63969636	.69107782	.83429065	.23039346	.3448627	.25128936
"BR01"	"IB"	"br01_201211.xlsx"	"True Positives"	"truepos"	100	100	8.2073434	100	100	10.799136	26.025918	36.717063
"BR01"	"IB"	"br01_201211.xlsx"	"True Negatives"	"trueneg"	100	35.93598	98.744363	35.93598	35.93598	93.668759	96.997966	85.073835
"BR01"	"IB"	"br01_201211.xlsx"	"False Positives"	"falsepos"	0	64.06402	1.2556371	64.06402	64.06402	6.3312406	3.0020338	14.926165
"BR01"	"IB"	"br01_201211.xlsx"	"False Negatives"	"falseneg"	0	0	91.792657	0	0	89.200864	73.974082	63.282937
"BR01"	"IB"	"br01_201211.xlsx"	"Accuracy"	"accuracy"	100	38.455657	95.183486	38.455657	38.455657	90.409446	94.219334	83.205912
"BR01"	"IB"	"br01_201211.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	1	.9
"BR01"	"IB"	"br01_201211.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.94
"BR01"	"IB"	"br01_201211.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.99478908	.97298108	.99481433	.99348917	.91777741	.98839397	.92776938
"BR01"	"IB"	"br01_201211.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201211.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201211.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR01"	"IB"	"br01_201210.xlsx"	"# of links"	"links"	476	7709	178	7709	7709	903	478.5	1925
"BR01"	"IB"	"br01_201210.xlsx"	"Density"	"density"	3.969975	64.295246	1.4845705	64.295246	64.295246	7.5312761	3.9908257	16.055046
"BR01"	"IB"	"br01_201210.xlsx"	"Avg Degree"	"deg_ave"	4.3272727	70.081818	1.6181818	70.081818	70.081818	8.2090909	4.35	17.5
"BR01"	"IB"	"br01_201210.xlsx"	"Med Degree"	"deg_med"	2	80	1	80	80	9	1	15.5
"BR01"	"IB"	"br01_201210.xlsx"	"Assortativity"	"assort"	-.39460984	-.23260823	-.33923034	-.23260823	-.23260823	-.35250133	-.35924242	-.38045215
"BR01"	"IB"	"br01_201210.xlsx"	"Clustering"	"clust"	4.3788774	32.236515	.12584081	32.236515	32.236515	19.391311	5.3232765	9.3098841
"BR01"	"IB"	"br01_201210.xlsx"	"Lender Dep"	"dep_lend"	67.384426	17.811752	94.06308	17.270252	19.704211	58.054988	48.756134	33.990336
"BR01"	"IB"	"br01_201210.xlsx"	"Borrower Dep"	"dep_borr"	61.321554	16.729098	92.488049	18.525724	23.720102	75.786246	41.086338	43.322021
"BR01"	"IB"	"br01_201210.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.52721477	.05522776	.80417194	.05343173	.07206309	.39165766	.24837763	.2164358
"BR01"	"IB"	"br01_201210.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.50139452	.06285291	1	.05880462	.07157299	.37758709	.07363052	.13729372
"BR01"	"IB"	"br01_201210.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.38519011	.06676236	.6586284	.0694854	.08810118	.49565539	.2184281	.29394351
"BR01"	"IB"	"br01_201210.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.30276806	.08963381	.99066873	.09113314	.10595141	.4762285	.11564143	.21988023
"BR01"	"IB"	"br01_201210.xlsx"	"Core Size (% banks)"	"core"	9.0909091	60.909091	5.4545455	60.909091	60.909091	12.727273	10	24.545455
"BR01"	"IB"	"br01_201210.xlsx"	"Error score(% links)"	"error"	41.806723	5.2665715	60.11236	5.2665715	5.2665715	39.091916	36.024949	37.5
"BR01"	"IB"	"br01_201210.xlsx"	"Hamming"	"hamming"	0	7233	590	7233	7233	1143	701	2047
"BR01"	"IB"	"br01_201210.xlsx"	"Jaccard"	"jaccard"	0	.93825399	.94855305	.93825399	.93825399	.90642347	.84704283	.92104487
"BR01"	"IB"	"br01_201210.xlsx"	"Cosine"	"cosine"	0	.48744911	.667093	.51318352	.57161324	.90261534	.50556124	.82382621
"BR01"	"IB"	"br01_201210.xlsx"	"Jensen"	"jensen"	0	.68102512	.26914201	.69084368	.83170138	.4524146	.34848112	.24514967
"BR01"	"IB"	"br01_201210.xlsx"	"True Positives"	"truepos"	100	100	6.7226891	100	100	24.789916	26.470588	36.869748
"BR01"	"IB"	"br01_201210.xlsx"	"True Negatives"	"trueneg"	100	37.180823	98.731978	37.180823	37.180823	93.182213	96.93851	84.835852
"BR01"	"IB"	"br01_201210.xlsx"	"False Positives"	"falsepos"	0	62.819177	1.2680215	62.819177	62.819177	6.817787	3.0614904	15.164148
"BR01"	"IB"	"br01_201210.xlsx"	"False Negatives"	"falseneg"	0	0	93.277311	0	0	75.210084	73.529412	63.130252
"BR01"	"IB"	"br01_201210.xlsx"	"Accuracy"	"accuracy"	100	39.674729	95.079233	39.674729	39.674729	90.467056	94.153461	82.92744
"BR01"	"IB"	"br01_201210.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	0	1	.86
"BR01"	"IB"	"br01_201210.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.98
"BR01"	"IB"	"br01_201210.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98976795	.96253818	.9898241	.98854348	.86514534	.98226509	.91740112
"BR01"	"IB"	"br01_201210.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201210.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201210.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR01"	"IB"	"br01_201209.xlsx"	"# of links"	"links"	480	7361	173	7361	7361	876	475.5	1978
"BR01"	"IB"	"br01_201209.xlsx"	"Density"	"density"	4.1536864	63.698512	1.4970578	63.698512	63.698512	7.5804777	4.1147456	17.116649
"BR01"	"IB"	"br01_201209.xlsx"	"Avg Degree"	"deg_ave"	4.4444444	68.157407	1.6018519	68.157407	68.157407	8.1111111	4.4027778	18.314815
"BR01"	"IB"	"br01_201209.xlsx"	"Med Degree"	"deg_med"	2	78	1	78	78	9	1	16.5
"BR01"	"IB"	"br01_201209.xlsx"	"Assortativity"	"assort"	-.39526199	-.23650619	-.35400105	-.23650619	-.23650619	-.31981002	-.35706717	-.36256302
"BR01"	"IB"	"br01_201209.xlsx"	"Clustering"	"clust"	3.7255045	32.295999	.09684592	32.295999	32.295999	14.260846	5.2056043	8.9388929
"BR01"	"IB"	"br01_201209.xlsx"	"Lender Dep"	"dep_lend"	65.996995	14.697338	92.946292	14.22056	17.02371	60.046553	47.343834	31.262587
"BR01"	"IB"	"br01_201209.xlsx"	"Borrower Dep"	"dep_borr"	58.912706	15.950634	92.639136	16.368492	23.978932	75.69877	39.773046	41.783923
"BR01"	"IB"	"br01_201209.xlsx"	"Mean HHI Assets"	"hhi_ass_ave"	.51068338	.0475965	.79408844	.04617082	.06364681	.41707402	.24305322	.20168966
"BR01"	"IB"	"br01_201209.xlsx"	"Median HHI Assets"	"hhi_ass_med"	.46467288	.05432115	1	.05118711	.06800803	.39577583	.06729639	.12657155
"BR01"	"IB"	"br01_201209.xlsx"	"Mean HHI Liabilities"	"hhi_liab_ave"	.3621944	.06540902	.65316151	.06652248	.08884089	.4898263	.22235099	.28462759
"BR01"	"IB"	"br01_201209.xlsx"	"Median HHI Liabilities"	"hhi_liab_med"	.29575476	.08845108	.95620215	.08936129	.10762276	.51974049	.1173378	.2151002
"BR01"	"IB"	"br01_201209.xlsx"	"Core Size (% banks)"	"core"	10.185185	60.185185	4.6296296	60.185185	60.185185	12.962963	10.185185	25
"BR01"	"IB"	"br01_201209.xlsx"	"Error score(% links)"	"error"	41.666667	5.515555	65.895954	5.515555	5.515555	46.803653	36.895423	38.185883
"BR01"	"IB"	"br01_201209.xlsx"	"Hamming"	"hamming"	0	6881	585	6881	6881	1168	694.5	2100.5
"BR01"	"IB"	"br01_201209.xlsx"	"Jaccard"	"jaccard"	0	.93479147	.9450727	.93479147	.93479147	.92551506	.84370945	.92
"BR01"	"IB"	"br01_201209.xlsx"	"Cosine"	"cosine"	0	.52363805	.8680863	.54357725	.57895068	.92716804	.54028332	.77551362
"BR01"	"IB"	"br01_201209.xlsx"	"Jensen"	"jensen"	0	.66292589	.21563175	.67120605	.81531353	.54129718	.32531035	.25212283
"BR01"	"IB"	"br01_201209.xlsx"	"True Positives"	"truepos"	100	100	7.0833333	100	100	19.583333	27.083333	38.125
"BR01"	"IB"	"br01_201209.xlsx"	"True Negatives"	"trueneg"	100	37.874684	98.745034	37.874684	37.874684	92.939689	96.894186	83.762189
"BR01"	"IB"	"br01_201209.xlsx"	"False Positives"	"falsepos"	0	62.125316	1.2549657	62.125316	62.125316	7.0603106	3.1058144	16.237811
"BR01"	"IB"	"br01_201209.xlsx"	"False Negatives"	"falseneg"	0	0	92.916667	0	0	80.416667	72.916667	61.875
"BR01"	"IB"	"br01_201209.xlsx"	"Accuracy"	"accuracy"	100	40.455175	94.937695	40.455175	40.455175	89.892696	93.990135	81.823295
"BR01"	"IB"	"br01_201209.xlsx"	"DebtRank_top1"	"DebtRank_top1"	1	1	1	1	1	1	1	.66
"BR01"	"IB"	"br01_201209.xlsx"	"DebtRank_top3"	"DebtRank_top3"	1	1	1	1	1	1	1	.96
"BR01"	"IB"	"br01_201209.xlsx"	"DebtRank_corr"	"DebtRank_corr"	1	.98716131	.93852281	.98727163	.98492988	.92074086	.97665455	.91529817
"BR01"	"IB"	"br01_201209.xlsx"	"LiqSF_top1"	"LiqSF_top1"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201209.xlsx"	"LiqSF_top3"	"LiqSF_top3"	1	1	1	1	1	1	1	1
"BR01"	"IB"	"br01_201209.xlsx"	"LiqSF_corr"	"LiqSF_corr"								
"BR01"	"IB"	"br01_201208.xlsx"	"# of links"	"links"	511	7901	178	7901	7901	896	510	2114
"BR01"	"IB"	"br01_201208.xlsx"	"Density"	"density"	4.1103604	63.553732	1.4317889	63.553732	63.553732	7.2072072	4.1023166	17.004504
"BR01"	"IB"	"br01_201208.xlsx"	"Avg Degree"	"deg_ave"	4.5625	70.544643	1.5892857	70.544643	70.544643	8	4.5535714	18.875
"BR01"	"IB"	"br01_201208.xlsx"	"Med Degree"	"deg_med"	2	82	1	82	82	9	1	16.5
